Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.8516448032050901,9.089320384795,39028.173634971936,284,1.093662425546824,0.0008853447403967818,-0.000854985133094862
2,0.85321259561049,8.9959966479508,38565.59937214054,281,1.0929685282736237,0.0008950603658735299,-0.0008625368893289331
3,0.8516448580324301,9.1052848384416,39021.72091374689,284,1.0933872992043236,0.0008640309164797647,-0.0008335556899572577
4,0.85321884835359,8.9937023136811,38574.57693425748,281,1.0924773807147137,0.0008705711748949441,-0.0008388909189936742
5,0.8532121095709699,8.9609472359579,38584.46086565439,281,1.0927392971246006,0.0008595846355549535,-0.000828446506567792
6,0.8563462195091501,8.793866298892,37795.15700683647,275,1.0906539569059674,0.0008991152195823023,-0.0008664215846096753
7,0.8526896463663399,8.994957682213801,38754.23531248666,282,1.0909739646445755,0.0009187513394893467,-0.0008865571134394068
8,0.85425660811547,8.8870293404284,38359.76562670759,279,1.0936060678642714,0.0008811517525097329,-0.0008496846565956712
9,0.8521672511862901,9.004114882018,38905.51196423161,283,1.0928390282915126,0.0008868997615809318,-0.0008542024885741057
10,0.85112246934188,9.1237233257364,39145.09538691867,285,1.094026952557487,0.0008347378427645464,-0.0008044112407528442
11,0.8506000281703399,9.1845883294194,39296.256620067645,286,1.0961770901876082,0.0008484358352261631,-0.0008172615653064974
