Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.89955156209856,10.450889457214,54358.56064223917,522,1.069347906092841,0.0006724462229398,-0.0006343659905527
2,0.90531455585289,9.867208033235698,51141.11206036134,492,1.065553308249977,0.0007597685547652,-0.0007166092612275
3,0.8991562904840301,10.482481381163,54720.26261334494,524,1.0701510599270938,0.0006732715877041,-0.0006356626857794
4,0.90069575369939,10.320990772507,53840.11723065886,516,1.0691742568756366,0.0007027445724203,-0.0006641968953812
5,0.90532533888494,9.8423452009962,51248.51659724221,492,1.065888157230105,0.0007450767427635,-0.0007025430671393
6,0.9014655540583,10.244855828098,53425.12278785397,512,1.0683324072575984,0.0007171735402176,-0.0006773521970818
7,0.90127310396856,10.260000000001,53453.138010921226,513,1.0678434368864764,0.0007017145599691,-0.000663553411127
8,0.90185054962336,10.200730185588,53274.67744797144,510,1.0685505628886474,0.0006952724413798,-0.0006550888549054
9,0.8989797238089601,10.507155769962,54723.31977090689,525,1.0702728649050297,0.0006671963386597,-0.0006300008593514
10,0.89800145244315,10.600254219394,55210.38607789147,530,1.0704846879501837,0.0006472209709044,-0.0006107454149507
11,0.89684690123961,10.720876842648,55982.458669050146,536,1.0718360083935647,0.0006271217377772,-0.000591356500109
12,0.9014655540583,10.24005264996,53526.25406362353,512,1.0684540580548167,0.0006896450022258,-0.000650916899095
13,0.90281270468639,10.100000000001,52756.29663896164,505,1.068011632737848,0.0007007546216646,-0.0006609309214654
14,0.90358254510632,10.020999481836,52261.16647312353,501,1.066713626525443,0.0007360013849945,-0.0006945296842991
15,0.90127310396856,10.261568600106,53565.70162087472,513,1.0687974831710194,0.000684599554107,-0.0006457275428027
